type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
1006,-0.074871816,-0.037764836,-0.18758963,0.033410806,0.01158205,-0.065755226,-0.1646576,0.035505038,-0.031814054,0.10994334,-0.07808888,0.1824376,-0.04192362,0.03850456,0.0016077516,-0.012335377,-0.05096731,-0.06470441,0.09429238,0.0036788816,0.12599578,0.023811612,-0.023993038,-0.024443742,-0.04897839,-0.022449002,0.045925315,-0.06835278,0.0063284095,0.035339978,0.07119791,0.15132803,0.08238728,0.024595726,0.103769906,0.06425177,-0.08144538,0.0972304,-0.02022848,-0.08546839,-0.091818646,-0.056307044,0.0566529,-0.17000602,0.059449155,0.038246956,0.06394689,0.06309576,-0.0096832765,0.106298745,0.11155384,0.03097378,-0.09981499,-0.03986871,-0.04478986,-0.026186792,0.01041948,-0.032302786,0.10110989,-0.047522783,-0.09456763,0.04697383,-0.0025048428,-0.0008833708,-0.013662866,-0.010860955,-0.07106905,0.044479232,0.05037302,-0.05480338,-0.039077286,-0.05317719,-0.052230425,-0.047835078,0.034368396,0.05507924,-0.08825347,0.07236611,0.07507315,0.073612235,0.10143892,0.026557665,-0.032852307,0.0083103115,-0.14739892,-0.07826392,0.210121,0.017080253,0.094591625,-0.044529814,0.11592035,0.11987998,-0.09560479,0.019054327,-0.04333827,-0.043609675,-0.046573743,0.0026337814,0.021207891,0.051409613,-0.0038761478,0.12581706,-0.06957188,-0.09549133,-0.11725219,-0.13641888,0.04634779,-0.059791397,0.00947459,0.07855873,0.06380504,0.010594993,0.019540746,0.04482659,0.055565763,-0.015641475,-0.00854465,-0.012901447,-0.07260028,0.15699533,0.05921924,0.118295476,-0.036113486,-0.015246308,0.09744501,0.07428257,-0.0023441324,-0.017453015
1007,-0.05663642,-0.028097358,-0.15417112,0.03121626,0.019296074,-0.05652582,-0.14344904,0.020655597,-0.029979791,0.08892208,-0.06443364,0.15429862,-0.03595381,0.021967234,0.0077859666,-0.010374563,-0.035618637,-0.0513643,0.080901854,0.004059555,0.104077,0.015160875,-0.025693944,-0.018431617,-0.028640758,-0.011833258,0.041955028,-0.053213257,0.0047569647,0.023749458,0.058726337,0.13016942,0.07350805,0.025892813,0.0792277,0.04976073,-0.065062776,0.072888285,-0.01032954,-0.07499559,-0.08964335,-0.04732856,0.033637684,-0.12744975,0.06213947,0.037448965,0.05746615,0.04976559,-0.016568417,0.085176915,0.08032873,0.016165238,-0.0697938,-0.030063458,-0.03213459,-0.016981062,0.018246844,-0.02027024,0.074231476,-0.043298025,-0.067375064,0.031724017,-0.0065790513,-0.004284164,-0.01838549,-0.012024915,-0.054043956,0.037011217,0.030641204,-0.03568191,-0.030066619,-0.04921387,-0.041960653,-0.0406944,0.03262243,0.04995633,-0.079568364,0.05888151,0.06024004,0.049395744,0.089573644,0.014735545,-0.029876705,-0.0015801489,-0.11971245,-0.060312282,0.16191,0.016409187,0.067434445,-0.027472831,0.1007403,0.09377139,-0.06883278,0.02309551,-0.029546103,-0.036419522,-0.037046205,-0.0025654351,0.02625828,0.0331269,0.0015371435,0.095579706,-0.060089573,-0.08000728,-0.09142094,-0.106492616,0.029450515,-0.051244866,0.008185427,0.06416198,0.057275545,0.014405147,0.009822303,0.044224016,0.0503305,-0.010505687,-0.011223355,-0.01534456,-0.059848174,0.120082885,0.040090118,0.08670406,-0.024351774,-0.007559958,0.07828243,0.06545936,0.0009749647,-0.011786916
1008,-0.05661311,-0.027596343,-0.15468033,0.025043419,0.013071727,-0.05622927,-0.121310115,0.01702503,-0.018767312,0.08050853,-0.05979352,0.13873613,-0.041745044,0.020210834,0.007883503,-0.0065310746,-0.03975802,-0.041708335,0.07323665,-0.009072096,0.088697225,0.020239176,-0.011650853,-0.015973462,-0.028144618,-0.021348348,0.047180817,-0.048188236,0.008763961,0.026871752,0.06450936,0.113333546,0.056830686,0.012084221,0.07489687,0.055301607,-0.050371125,0.06969306,-0.020874381,-0.06355595,-0.07364903,-0.045312308,0.035924155,-0.12818776,0.054203343,0.029343296,0.061800126,0.04532304,-0.014289074,0.07809749,0.077018924,0.012903336,-0.07265773,-0.028420717,-0.034434706,-0.022542685,0.009016199,-0.017224602,0.06443118,-0.046592083,-0.06433635,0.040001124,-0.003742915,-0.0039233994,-0.017695153,-0.0076290458,-0.059684906,0.022975292,0.039635528,-0.03873496,-0.03349896,-0.053601347,-0.038534485,-0.043902535,0.027286138,0.039096408,-0.07104608,0.062149264,0.059284654,0.056417737,0.07959561,0.01540788,-0.03147623,0.008450269,-0.116766326,-0.056983944,0.15516984,0.010815767,0.06126741,-0.034393694,0.08286792,0.08193209,-0.073547415,0.02108219,-0.027184594,-0.03346417,-0.03580256,-0.001450903,0.017332705,0.037611507,-0.0091614155,0.09253697,-0.051161256,-0.06772398,-0.0881096,-0.09734986,0.03561084,-0.04204119,0.0027208312,0.065844394,0.05758647,0.0028047916,0.011762352,0.038752995,0.03501944,-0.019440265,-0.0061303554,-0.009919653,-0.055003688,0.11524557,0.034770522,0.088113934,-0.023801085,-0.005151624,0.06965494,0.055941466,-0.010441215,-0.0047644
1009,-0.076681,-0.04641905,-0.19386214,0.03629559,0.008631404,-0.062046845,-0.16920486,0.03344638,-0.035819344,0.10762628,-0.08295298,0.17455593,-0.046852585,0.040907882,0.0010377936,-0.016474398,-0.04570226,-0.04990129,0.09422826,-0.005165253,0.118765876,0.030123193,-0.020956427,-0.020177394,-0.03908522,-0.021718137,0.053337567,-0.07185668,0.009256866,0.04493267,0.07167713,0.15631989,0.086246,0.02996319,0.10390696,0.06295222,-0.06444831,0.08512269,-0.023787724,-0.09896873,-0.0954168,-0.05603938,0.037274294,-0.1601205,0.06440791,0.0413355,0.068666,0.066128016,-0.019636322,0.10581145,0.106120214,0.021791983,-0.09864574,-0.03265676,-0.04396598,-0.02152099,0.014220348,-0.026865298,0.090444334,-0.057093136,-0.08403793,0.03683862,0.0009055348,-0.009028933,-0.016005876,-0.017625416,-0.06947198,0.033697266,0.043227255,-0.053924926,-0.036619864,-0.06598111,-0.051695567,-0.044928934,0.040114045,0.060722515,-0.08621751,0.06717049,0.077837355,0.07066919,0.11406278,0.029081166,-0.02855641,0.007380894,-0.1443534,-0.063981295,0.21014535,0.019122232,0.090348735,-0.04567666,0.11121476,0.10915091,-0.08830883,0.027505035,-0.0427444,-0.046308327,-0.048892822,-0.0037106818,0.019300593,0.041539997,-0.008863192,0.11932328,-0.06359994,-0.08714464,-0.110874295,-0.13311999,0.0459709,-0.052643903,0.008347613,0.0856883,0.06050053,0.01707572,0.009823474,0.05109617,0.04833455,-0.022829775,-0.008016265,-0.015668936,-0.06914339,0.15388738,0.055839013,0.106463715,-0.037010077,-0.016673807,0.08398845,0.075680055,-0.014225142,-0.014042535
101,-0.0742071,-0.02915724,-0.17468023,0.03633236,0.01600046,-0.06979078,-0.15443699,0.031708196,-0.031129902,0.09707613,-0.07576953,0.16143325,-0.043878317,0.03879608,0.005852799,-0.015033574,-0.038654726,-0.044840083,0.09141875,-0.0034687924,0.10439496,0.013787668,-0.030328313,-0.025184345,-0.041934874,-0.018860264,0.05295235,-0.06758662,0.0038117396,0.02796359,0.06543226,0.14137743,0.07853555,0.027553804,0.08966639,0.048550684,-0.0692545,0.07341091,-0.01435722,-0.085303225,-0.09224013,-0.044401273,0.03883885,-0.15248156,0.06619452,0.043269474,0.066469595,0.052287865,-0.014411715,0.095969014,0.10262264,0.024641577,-0.08270024,-0.035132065,-0.036328986,-0.017701952,0.008766856,-0.02554695,0.0826821,-0.047331303,-0.07860085,0.03747504,0.0068717217,-0.00020510217,-0.007166794,-0.01800597,-0.056984887,0.027855668,0.04374242,-0.04009722,-0.042748667,-0.055955235,-0.047627546,-0.04953855,0.03434306,0.06195774,-0.08548522,0.06953144,0.06538491,0.06561184,0.095985785,0.0277675,-0.038533416,0.005075766,-0.12790553,-0.066533044,0.1802805,0.024562547,0.074245214,-0.037258387,0.10998388,0.10108458,-0.08651411,0.015364555,-0.031966485,-0.044186864,-0.03132369,0.007977622,0.025096975,0.045956906,0.004524218,0.10911187,-0.05997904,-0.07829088,-0.09119847,-0.11207024,0.041956916,-0.057468105,0.010660793,0.07455469,0.05396414,0.0052707796,0.019824555,0.053906873,0.044333838,-0.021895926,-0.019620169,-0.008657008,-0.06246189,0.14068572,0.047045294,0.10387007,-0.036617402,-0.016395489,0.074220374,0.06646442,-0.005248253,-0.008657804
1010,-0.075131044,-0.028087746,-0.16579835,0.036513343,0.018687295,-0.06401832,-0.15595585,0.02175525,-0.021066241,0.09717385,-0.07034029,0.16489401,-0.048408136,0.03255212,0.005198996,-0.0069534383,-0.036596853,-0.057580817,0.08032683,-0.008355214,0.11079151,0.023606442,-0.020548215,-0.022111822,-0.030606735,-0.025460934,0.04105355,-0.061841052,0.009628274,0.037722673,0.076457575,0.13147868,0.0801228,0.024626734,0.084106065,0.048180133,-0.061913777,0.082231976,-0.02333116,-0.08063528,-0.09009163,-0.054543275,0.0456323,-0.15273269,0.066445,0.029510941,0.06829898,0.057354093,-0.0070980582,0.0813494,0.098331526,0.024948595,-0.07943468,-0.043206032,-0.032210525,-0.025608582,0.014841024,-0.021457223,0.086106926,-0.039094504,-0.08492192,0.045964252,0.0031862115,-0.012671265,-0.014677651,-0.0111450795,-0.06463182,0.02800124,0.037913818,-0.04842104,-0.036817674,-0.05152627,-0.045704816,-0.041809894,0.035580188,0.050324846,-0.08637543,0.05631733,0.0717228,0.068754286,0.10018389,0.030353826,-0.03332668,0.0043727024,-0.13099219,-0.06360176,0.180821,0.025950072,0.07432484,-0.029376362,0.10811433,0.10282501,-0.07842472,0.020410987,-0.034981627,-0.044418048,-0.034708623,0.0034276184,0.031591725,0.042572126,-0.009970023,0.11759427,-0.06384777,-0.07978085,-0.08961959,-0.1208003,0.034473065,-0.052042678,0.0032286656,0.06948585,0.06685674,0.017856983,0.015703544,0.054202333,0.046221875,-0.011020473,-0.017099211,-0.015872568,-0.065331906,0.13718829,0.053737666,0.09720808,-0.036888026,-0.016842648,0.07976531,0.06215597,-0.008678037,-0.01599516
1011,-0.07201741,-0.041579384,-0.18510887,0.047509875,0.017903231,-0.07641425,-0.16253322,0.026227385,-0.03045874,0.09781573,-0.08576317,0.18315652,-0.041403636,0.037888575,0.009188261,-0.0097959535,-0.045300383,-0.06038008,0.099500336,0.0020397755,0.11684095,0.018990723,-0.025249224,-0.015109927,-0.030842498,-0.028472548,0.044252895,-0.06829247,-0.002906995,0.040448602,0.072391696,0.14299563,0.08161632,0.029312843,0.09995775,0.060176387,-0.07079168,0.08747121,-0.017291388,-0.09725637,-0.0976173,-0.05298734,0.0484512,-0.16234161,0.07477718,0.034019172,0.06479915,0.0646613,-0.019296274,0.104694314,0.1065929,0.022545222,-0.09596795,-0.03098947,-0.043867182,-0.020773249,0.011044093,-0.027361952,0.088681996,-0.048771676,-0.09024131,0.0379912,0.00079445273,-0.0091787735,-0.019511864,-0.017434712,-0.07269025,0.032975245,0.042188678,-0.047989354,-0.046676032,-0.057909418,-0.047403857,-0.054601043,0.043891758,0.061678343,-0.096336044,0.07038508,0.07689723,0.074826136,0.10000041,0.02801594,-0.043921586,-0.0027131555,-0.14960665,-0.06763646,0.20295183,0.021481587,0.09207877,-0.043491043,0.12313966,0.10280674,-0.097346835,0.02634298,-0.029784296,-0.053233597,-0.046389278,0.00843153,0.026579587,0.05061489,0.0035792864,0.1163707,-0.068246715,-0.09812233,-0.11508463,-0.13147943,0.03468089,-0.058288284,-0.0013615808,0.08298066,0.071176045,0.007906177,0.020069243,0.04751023,0.056427978,-0.02673804,-0.0066990987,-0.021935709,-0.06875144,0.15406188,0.05875866,0.11420778,-0.032164622,-0.0046766554,0.0896004,0.0688534,-0.013122601,-0.00803313
1012,-0.045594063,-0.030997818,-0.13392167,0.026476467,0.0037538914,-0.046154886,-0.109387055,0.014890115,-0.022305915,0.07753226,-0.054318957,0.12705293,-0.02941969,0.019853286,0.008116914,-0.010916656,-0.029802866,-0.041442484,0.05945508,-0.008403266,0.08651894,0.009274737,-0.00912853,-0.012010662,-0.020563109,-0.017076675,0.03385537,-0.04933464,-0.0058237277,0.0322013,0.049116213,0.09447761,0.058745723,0.010296132,0.067369506,0.040487353,-0.05199575,0.063046955,-0.014801106,-0.065752625,-0.07331452,-0.035391815,0.035361376,-0.105094835,0.04763454,0.032183293,0.053845428,0.04562356,-0.012803329,0.06933901,0.07087107,0.017887225,-0.06006645,-0.02315301,-0.030439166,-0.012794177,0.008862015,-0.025489485,0.06806949,-0.04209317,-0.06328246,0.026926916,-0.006451021,-0.0105743855,-0.0061168685,-0.0109132845,-0.043746408,0.033096343,0.021939853,-0.03478988,-0.032117154,-0.031972986,-0.030378623,-0.024612652,0.021444432,0.041248873,-0.05974938,0.04190086,0.051629987,0.042513415,0.06392701,0.0186248,-0.019899052,0.002315296,-0.09722516,-0.049007684,0.14320014,0.015728965,0.05148486,-0.01986563,0.075523674,0.07752863,-0.056169655,0.017136026,-0.016126337,-0.028718708,-0.025018413,-0.0037378415,0.016465992,0.031530563,-0.0085959025,0.08030918,-0.05045765,-0.066555485,-0.066475704,-0.08641516,0.022858683,-0.032144792,-0.0027563665,0.058404006,0.038036305,0.014002711,0.01338812,0.039417148,0.03708918,-0.0066738096,-0.007886669,-0.012982108,-0.04032752,0.10828642,0.041378602,0.073751405,-0.020684037,-0.012536777,0.05970001,0.045326594,-0.0063777855,-0.0037677744
1013,-0.06492355,-0.036941513,-0.17712948,0.04485589,0.0053407615,-0.057588167,-0.15965779,0.024761295,-0.021044912,0.09811058,-0.08024322,0.17883605,-0.0472873,0.029452806,0.008992547,-0.00728026,-0.040730536,-0.05269696,0.09000996,0.003503891,0.11268227,0.023466729,-0.02626068,-0.02557097,-0.03740267,-0.01589906,0.047927853,-0.058853913,-0.0039853007,0.034855682,0.075115606,0.1384976,0.08143477,0.014880688,0.09808466,0.056334246,-0.06496912,0.08867051,-0.013936875,-0.07893674,-0.09491031,-0.046144657,0.04596648,-0.14321598,0.07042781,0.032092474,0.07143588,0.06534304,-0.017046448,0.083783396,0.103680626,0.02463843,-0.08960142,-0.029364124,-0.034733497,-0.025013795,0.009301363,-0.024987573,0.090571776,-0.0426563,-0.07331383,0.038206644,-0.008109751,-0.0035424368,-0.008965098,-0.0141965905,-0.06433289,0.038760874,0.033983763,-0.050081998,-0.03371322,-0.057705455,-0.041996185,-0.05273725,0.032924462,0.051887948,-0.08797928,0.06501773,0.06745223,0.064150505,0.10186006,0.03016555,-0.030869173,0.0018255347,-0.14108941,-0.06056366,0.18647662,0.022740867,0.08726728,-0.035005257,0.10616324,0.098637104,-0.08324449,0.015321134,-0.031631775,-0.038016785,-0.046031844,0.0068491045,0.03353653,0.033329755,-3.6007543e-05,0.10993742,-0.06613365,-0.082303315,-0.10253822,-0.12252786,0.036977805,-0.048272766,0.0099281985,0.06985951,0.06755214,0.0036928987,0.013573015,0.04086351,0.04626122,-0.025707059,-0.009526001,-0.012214855,-0.067015275,0.14459956,0.04917763,0.105527595,-0.028993236,-0.0073810914,0.08043162,0.067700304,-0.006076578,-0.008884413
1014,-0.06724375,-0.040533826,-0.16759503,0.0346104,0.012246301,-0.06478747,-0.14970882,0.020203339,-0.027076289,0.086855784,-0.0695887,0.1691719,-0.03778897,0.035689935,0.0012197114,-0.010081561,-0.03661155,-0.051539414,0.08416785,-0.0003225893,0.10236727,0.024256658,-0.022082264,-0.015477823,-0.034534283,-0.01779048,0.037682068,-0.051741887,-0.0010842301,0.03151511,0.06290176,0.13318534,0.06894708,0.013965986,0.09206566,0.05136224,-0.059313476,0.07701258,-0.009270976,-0.0802865,-0.08944463,-0.050910432,0.042882808,-0.13743278,0.0640561,0.030887935,0.05934157,0.058118686,-0.006910517,0.08475069,0.09716536,0.026109807,-0.07634483,-0.030672412,-0.03763203,-0.026246542,0.019206718,-0.032977138,0.080877855,-0.044555906,-0.07665562,0.04716475,-0.0031792296,-0.010338859,-0.014002572,-0.01659975,-0.056120317,0.035614688,0.03355185,-0.042330947,-0.042196184,-0.04873667,-0.04828319,-0.038986076,0.03757538,0.05235656,-0.07594538,0.05853719,0.07077828,0.057882916,0.09705964,0.018229809,-0.034494855,0.0011704926,-0.13005704,-0.06357669,0.18347238,0.018192273,0.07044303,-0.0366869,0.095439106,0.08783164,-0.08370162,0.016340585,-0.025436463,-0.039704215,-0.033334658,-0.003036052,0.021894692,0.042765956,-0.004532132,0.10855897,-0.062389564,-0.088400654,-0.09938031,-0.11384086,0.04193333,-0.058772318,0.009907611,0.06712791,0.04927598,0.015612146,0.020114657,0.038583525,0.043447368,-0.013677726,-0.0047145425,-0.023451002,-0.06501158,0.12976982,0.041616283,0.09236898,-0.0289361,-0.0138328895,0.07768873,0.06791949,-0.009923806,-0.0097305095
1015,-0.06907673,-0.03494913,-0.16835752,0.028910466,0.018368062,-0.05954351,-0.14502606,0.022252131,-0.031584747,0.08919243,-0.067502335,0.1641582,-0.041313503,0.030134358,0.00045665813,-0.018558143,-0.047439013,-0.04858997,0.084801696,-0.005485321,0.10230174,0.017523428,-0.018693836,-0.00994248,-0.036281347,-0.017398423,0.04956712,-0.047035985,0.009582721,0.02993923,0.06314163,0.12845953,0.074602544,0.018231198,0.08385812,0.044897858,-0.061666045,0.069717094,-0.013974154,-0.07600022,-0.0856936,-0.041580692,0.046411358,-0.13946925,0.054098547,0.035189673,0.052197613,0.054499865,-0.011505772,0.078293756,0.091808364,0.011856967,-0.08281539,-0.041307386,-0.036121633,-0.024723157,0.008161912,-0.030165043,0.08352897,-0.04731572,-0.06862615,0.032445427,0.0050594276,-0.014515839,-0.022653494,-0.0057612685,-0.059326693,0.02891677,0.0349086,-0.036107372,-0.030816792,-0.057671033,-0.03423979,-0.04565651,0.023961665,0.057409234,-0.08069701,0.057691924,0.057731006,0.053243797,0.08981743,0.026973585,-0.03345041,-0.002409345,-0.11604465,-0.059601225,0.17716041,0.020430237,0.080275975,-0.0386943,0.09210836,0.09056769,-0.07362412,0.026788123,-0.02227038,-0.03676347,-0.029821822,-0.0005714192,0.025953678,0.032814994,0.0025939296,0.10179753,-0.060744453,-0.08090009,-0.088527836,-0.105590336,0.04339067,-0.042082164,-0.00012290591,0.066989526,0.05358359,0.0031794924,0.0060156337,0.03767461,0.0452046,-0.0138711715,-0.009119697,-0.012408843,-0.06364165,0.13557473,0.047134377,0.084321156,-0.036469877,-0.008532607,0.06969713,0.06749003,-0.0025246532,-0.017093297
1016,-0.069698974,-0.030600373,-0.16115054,0.03836324,0.017951129,-0.04951911,-0.13635737,0.016524421,-0.03066506,0.08628251,-0.07632832,0.15611549,-0.0393396,0.027645294,-0.0037069332,-0.018490646,-0.037003294,-0.052976657,0.07452127,0.0015973123,0.09579217,0.022455592,-0.015676849,-0.020559505,-0.035266627,-0.024228608,0.0488604,-0.05842711,0.00633383,0.025873078,0.06957701,0.12815434,0.06943744,0.025210813,0.07811615,0.05915255,-0.058561884,0.07283179,-0.0089460835,-0.07682134,-0.08333291,-0.04252024,0.041547175,-0.1351538,0.058872018,0.028548883,0.055670165,0.057553116,-0.0075309635,0.07823768,0.09638085,0.013201672,-0.06888621,-0.026832622,-0.03278456,-0.019740362,0.0035507916,-0.019101841,0.078474134,-0.04073064,-0.06832637,0.044292614,-0.010483767,-0.013411408,-0.01698635,-0.01258667,-0.058840998,0.038417336,0.032828655,-0.039577216,-0.040575456,-0.05379048,-0.03393353,-0.038215883,0.035516243,0.049947936,-0.08019363,0.053892612,0.059073586,0.05779705,0.09074897,0.021059578,-0.025903495,0.0028614528,-0.11213595,-0.053043082,0.1691071,0.016450765,0.065523855,-0.036359563,0.089400165,0.08395663,-0.079434924,0.016039824,-0.023322176,-0.04854726,-0.032984238,0.0058475514,0.027162524,0.030334909,-0.010093657,0.10478649,-0.051395778,-0.07501318,-0.08991121,-0.09794928,0.041092973,-0.043559127,0.012007228,0.07323368,0.05698876,0.01162461,0.010609237,0.047981143,0.044113666,-0.009318941,-0.010921946,-0.023425732,-0.05002948,0.12958297,0.04351351,0.08909769,-0.030042682,-0.01239458,0.06712986,0.0609014,0.0017583581,-0.018555813
1017,-0.06186373,-0.025315806,-0.16264635,0.035997704,0.008937047,-0.061974972,-0.14154023,0.03008882,-0.02275986,0.09342044,-0.0656358,0.15680598,-0.042993877,0.034104288,-0.0009711198,-0.0040509324,-0.043780874,-0.05370618,0.074656114,0.0006980606,0.09212033,0.013023529,-0.02484736,-0.011363266,-0.0325385,-0.011972297,0.040244393,-0.05122844,-0.0008347976,0.033424675,0.06892595,0.12389855,0.07373851,0.018047117,0.07606905,0.04885513,-0.0613323,0.066934265,-0.015382774,-0.08225684,-0.08115676,-0.04882613,0.033232395,-0.12905681,0.05262372,0.027201567,0.06353154,0.04913378,-0.015540859,0.07386343,0.08392648,0.0139601985,-0.08260149,-0.038413383,-0.023119027,-0.018085586,0.015655223,-0.0264176,0.07755444,-0.036099862,-0.075878195,0.030266706,-0.007824021,-0.0021937701,-0.020891476,-0.018478405,-0.052197427,0.03384313,0.03494534,-0.03550656,-0.033894043,-0.055083938,-0.040076524,-0.045928594,0.031105136,0.053134833,-0.07484409,0.066391595,0.06582026,0.062123384,0.086155646,0.018988427,-0.027363036,-0.0005407865,-0.12187435,-0.06259104,0.17273252,0.0134575525,0.06851921,-0.032777723,0.10101863,0.08735131,-0.074486636,0.015452052,-0.028237706,-0.042452723,-0.04399506,0.0021085816,0.021585453,0.0346131,-0.005817835,0.10551924,-0.055913653,-0.077371374,-0.0809439,-0.109227516,0.033679124,-0.04192498,-0.003765491,0.074160755,0.056976702,0.008298539,0.020736147,0.050249208,0.04176859,-0.025232896,-0.005141983,-0.010708391,-0.04694908,0.13267694,0.042522606,0.087040655,-0.029520087,-0.0036763775,0.06653274,0.0581537,-0.01123094,-0.0053373748
1018,-0.055678505,-0.030507209,-0.15463524,0.03162532,0.007245535,-0.060329072,-0.12783085,0.018436547,-0.020814903,0.07825283,-0.058386907,0.15223879,-0.039652728,0.02088395,0.009362672,-0.01160254,-0.040315166,-0.048946857,0.07739424,-0.0053781536,0.10196421,0.02223145,-0.014358697,-0.010532996,-0.028469497,-0.022711677,0.036028907,-0.047121044,0.007893997,0.023085978,0.06766652,0.11565382,0.058221154,0.011202248,0.073712096,0.05645739,-0.0508252,0.06351174,-0.021299776,-0.069562756,-0.07112954,-0.041710466,0.03391978,-0.1372829,0.05928398,0.036261953,0.0543415,0.048549693,-0.006367638,0.07801203,0.0841033,0.022112533,-0.0741364,-0.036212202,-0.037670728,-0.021213705,0.0031941168,-0.019431695,0.07850058,-0.048261072,-0.06788588,0.04308335,0.0016485112,-0.008884192,-0.009698467,-0.020160947,-0.056736615,0.027754167,0.026905438,-0.04621921,-0.035096426,-0.047507264,-0.046748526,-0.045440182,0.03334227,0.05158279,-0.074302986,0.055347316,0.06280466,0.05519774,0.08603418,0.01809657,-0.023130346,0.009698955,-0.109786086,-0.057260696,0.16540399,0.015440996,0.07615825,-0.031261045,0.09967095,0.08873745,-0.07876718,0.01982034,-0.030991012,-0.042250894,-0.026705496,-0.0023662061,0.019548353,0.027375951,-0.0015583464,0.09883398,-0.06277639,-0.07413456,-0.091022216,-0.10714895,0.03670828,-0.041976124,-0.0020208627,0.058939513,0.054584913,0.010080988,0.0076172906,0.043992195,0.035678174,-0.02402129,-0.016603403,-0.020056773,-0.053406537,0.1223997,0.036599077,0.09190391,-0.03625771,-0.012455626,0.0770404,0.052771278,6.329439e-05,-0.006328587
1019,-0.07747254,-0.034624938,-0.1758436,0.033751506,0.014507745,-0.061134893,-0.14453416,0.023293529,-0.0207245,0.095671915,-0.07575151,0.16930015,-0.04947387,0.03854031,0.008454054,-0.007634633,-0.050070215,-0.059584,0.0812213,-2.6738897e-05,0.09970557,0.021202743,-0.015488903,-0.023751851,-0.040848475,-0.01858975,0.04601813,-0.057376083,0.00053782354,0.037959248,0.0656663,0.13070191,0.078896195,0.027237406,0.096983954,0.057033893,-0.07113249,0.083076514,-0.014941835,-0.08132334,-0.089433305,-0.05454976,0.046428125,-0.14981914,0.06553783,0.041064125,0.061791483,0.060343653,-0.01896043,0.09027802,0.09379876,0.0274075,-0.09009224,-0.028961068,-0.04145312,-0.026465472,0.013419212,-0.022622364,0.0769324,-0.049410626,-0.08015224,0.048480727,0.005615282,-0.01465897,-0.019671613,-0.0072631985,-0.06456326,0.038668226,0.044293996,-0.046922307,-0.03519416,-0.051116273,-0.040500425,-0.04306533,0.025493043,0.046601377,-0.09034754,0.068058684,0.06698586,0.06415384,0.09939784,0.020621989,-0.037768465,0.011452898,-0.12574017,-0.07039784,0.19218531,0.029043293,0.081899196,-0.03691569,0.099913575,0.10455177,-0.08737506,0.02207944,-0.02677637,-0.04984657,-0.04631117,0.0035750854,0.017076433,0.037175164,-0.009946378,0.118558675,-0.06626267,-0.079172224,-0.104961805,-0.12157905,0.044895776,-0.049532328,-0.00021623117,0.075140536,0.06020589,0.0049343198,0.0185173,0.050290007,0.05163869,-0.014224125,-0.013597131,-0.011695185,-0.0638335,0.1382072,0.03955219,0.10430389,-0.034300856,-0.005796922,0.07836323,0.06106446,-0.0041073537,-0.017215539
102,-0.06875351,-0.030808616,-0.15693462,0.03556849,0.020788522,-0.05960197,-0.14655007,0.026125073,-0.02623109,0.09157033,-0.06536798,0.16200165,-0.03958669,0.022886533,0.00046833543,-0.016266534,-0.045208495,-0.05000788,0.08276928,-0.008133931,0.10613973,0.023115601,-0.024035042,-0.015386535,-0.02694929,-0.021349085,0.04453843,-0.05376358,0.009497265,0.031609673,0.062922716,0.13102452,0.074070506,0.015454484,0.08057344,0.048218813,-0.053836353,0.07074628,-0.021036558,-0.07472787,-0.08694174,-0.042276923,0.039356906,-0.1448836,0.059988778,0.04139725,0.055377807,0.057940952,-0.0066226386,0.089045666,0.08695037,0.017103149,-0.07802583,-0.037998307,-0.036667593,-0.025093378,0.015148814,-0.023198945,0.08705251,-0.037498984,-0.08243594,0.03519703,-0.007942302,-0.013666772,-0.014146532,-0.019210305,-0.05352194,0.0262311,0.030269703,-0.035200458,-0.042538118,-0.044274993,-0.042667307,-0.03421303,0.026789377,0.05073145,-0.08315631,0.05816622,0.06355371,0.05213471,0.09187887,0.026852896,-0.02658044,0.009010532,-0.12004514,-0.050632566,0.1770993,0.01740587,0.075944036,-0.033271007,0.09502693,0.094501495,-0.08509012,0.011772798,-0.032518595,-0.04178818,-0.0330142,0.004972907,0.019885825,0.039429314,-0.0050817523,0.110350706,-0.0662235,-0.079052284,-0.08895518,-0.11284096,0.035866,-0.044755854,0.0039042074,0.07290001,0.062023234,0.012277371,0.019632054,0.044770755,0.04611638,-0.026062556,-0.007851903,-0.013837447,-0.05711459,0.12765108,0.041488606,0.09296529,-0.032574188,-0.007836192,0.07986496,0.06959275,-0.0037914822,-0.0038231176
